variant,k,N,seed,err_dense_U,err_mpo_U,err_dense_pred,err_mpo_pred,ess,ess_over_N,log_weight_var,max_weight,weight_signal_corr,prefactor_dense_pred,prefactor_mpo_pred
mc,2,256,16906,2.0474908793835644,2.0474908793835613,0.6629269598522274,0.6629269598522228,nan,nan,nan,nan,nan,10.606831357635638,10.606831357635565
mc,2,256,16907,1.9885730783792441,1.9885730783792506,0.6558664030873572,0.6558664030873589,nan,nan,nan,nan,nan,10.493862449397716,10.493862449397742
mc,2,512,19465,1.4389928126795568,1.4389928126795584,0.3522191531648402,0.3522191531648494,nan,nan,nan,nan,nan,7.969809653332536,7.969809653332744
mc,2,512,19466,1.4664823253190782,1.466482325319084,0.8905275147223491,0.8905275147223584,nan,nan,nan,nan,nan,20.150337423788038,20.150337423788244
mc,2,512,19467,1.3716348364619504,1.3716348364619515,0.8359961525805307,0.8359961525805325,nan,nan,nan,nan,nan,18.916433553137825,18.916433553137864
mc,2,1024,24585,0.9885854790308235,0.9885854790308288,0.5082095353219693,0.5082095353219656,nan,nan,nan,nan,nan,16.26270513030302,16.262705130302898
mc,2,1024,24586,0.9400027305620416,0.9400027305620401,0.33927340682902235,0.3392734068290232,nan,nan,nan,nan,nan,10.856749018528715,10.856749018528742
mc,2,1024,24587,0.9887862507392471,0.9887862507392512,0.48491752837009344,0.48491752837009655,nan,nan,nan,nan,nan,15.51736090784299,15.51736090784309
sis_mixture_base,2,8,14425,9.659991137187914,9.65999113718791,4.434415930944077,4.434415930944074,7.854701122109725,0.9818376402637157,0.014186456628945052,0.16998060898496387,0.4072948617882104,12.542422301488855,12.542422301488848
sis_mixture_base,2,8,14426,8.706335741844486,8.706335741844473,3.885423382612854,3.885423382612852,7.893899312343136,0.986737414042892,0.01831678290631876,0.13047739802689773,-0.043538752260072436,10.989636886505291,10.989636886505286
sis_mixture_base,2,8,14427,9.08873600428062,9.088736004280632,3.9136074273646906,3.913607427364691,8.000000000000002,1.0000000000000002,3.697785493223493e-32,0.12500000000000003,0.3117457629185451,11.069353403166447,11.069353403166447
sis_mixture_base,2,16,14505,6.660309225796135,6.660309225796155,3.5658409713803954,3.5658409713804162,15.466177268119521,0.9666360792574701,0.07345413788382134,0.06666272748248278,-0.22589267715422104,14.263363885521581,14.263363885521665
sis_mixture_base,2,16,14506,7.1548698660482755,7.1548698660482835,2.5153775757245485,2.5153775757245436,15.0315741135553,0.9394733820972062,0.045051972800626,0.10767171496775726,-0.24535940348724997,10.061510302898194,10.061510302898174
sis_mixture_base,2,16,14507,6.053594819478393,6.053594819478383,3.2672660222859924,3.267266022285986,14.901675936897094,0.9313547460560684,2.184980979481948,0.08737121939701467,0.3510598245268249,13.06906408914397,13.069064089143945
