case_id,family,n_qubits,depth_or_cycles,seed,angle_regime,chi_max,tdvp_variant,tebd_error,tdvp_error,tdvp_error_over_tebd_error,tdvp_infidelity_over_tebd_infidelity,tdvp_time_over_tebd_time,tdvp_peak_chi_over_tebd_peak_chi,outcome
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,8,unpadded,0.03318434669117425,0.004587034250707827,0.1382288551104066,0.08842725116921063,19.08833112713126,1.0,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,8,padded4,0.03318434669117425,0.004658768745401867,0.1403905518694728,0.09265743377438154,23.02063849679108,1.0,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,16,unpadded,0.04932963985561544,0.004362775381470659,0.08844125751252616,0.07015468391742591,1.8318402065634443,1.0,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,16,padded4,0.04932963985561544,0.004103685875632637,0.0831890499838201,0.07222139680494015,1.1450607526004026,1.0,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,24,unpadded,0.04900622233582588,0.005555211074498392,0.11335725974612142,0.07573890391382425,1.1801993499026142,1.0,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,24,padded4,0.04900622233582588,0.005204133914889385,0.10619332947614114,0.07845042163058205,1.1758830464812153,1.0,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,32,unpadded,0.03574472860068293,0.00510607477923007,0.1428483297851229,0.10658329551638937,0.22374561390232103,1.0,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,32,padded4,0.03574472860068293,0.00459010627907638,0.12841351602789014,0.1104267135251545,0.5722661329432186,1.0,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,48,unpadded,0.017241016291347406,0.00510607477923007,0.29615857284425917,0.2666038717306669,0.01888823140583003,0.6666666666666666,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,48,padded4,0.017241016291347406,0.0045900079120513,0.2662260643158748,0.27621748589291734,0.019271948050383254,0.7083333333333334,tdvp_win
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,64,unpadded,0.005156450281933536,0.00510607477923007,0.9902305850053543,1.8864767378238407,0.0098713421219887,0.5,similar
sparse_long_range_n16_d4_s1_medium,sparse_long_range,16,4,1,medium,64,padded4,0.005156450281933536,0.0045900079120513,0.8901487769858153,1.9545022295984718,0.009810061069504243,0.53125,similar
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,8,unpadded,0.01833539634557819,0.0005156238124638175,0.028121770740350892,0.03165397682106559,2.6515736333257225,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,8,padded4,0.01833539634557819,0.000495964497488364,0.027049565122052678,0.02361269397436712,2.244915063112865,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,16,unpadded,0.028450432222992914,0.0005354854807690426,0.018821699318025714,0.01814215575169046,1.2059591918670391,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,16,padded4,0.028450432222992914,0.0005913759026981923,0.02078618342466718,0.019732571803315755,1.075253182296805,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,24,unpadded,0.01635271014495678,0.00017672724989896153,0.010807214726634453,0.026231950149291368,2.0444505250113956,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,24,padded4,0.01635271014495678,0.00030630145831670304,0.01873092934452625,0.034433908911230895,1.3271616318054762,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,32,unpadded,0.004842891202718522,0.0001821369460213959,0.03760913437806628,0.06556820356677641,1.143487546805606,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,32,padded4,0.004842891202718522,0.00030139288005074695,0.062234080311687,0.08716597092706964,0.3855496595952817,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,48,unpadded,0.0036429327980512737,0.00016729446554787262,0.045923017201240715,0.13341796634612402,0.3443223946666343,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,48,padded4,0.0036429327980512737,0.0003013936733255761,0.08273379994459454,0.17933733855235967,0.01741079848898796,0.7083333333333334,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,64,unpadded,0.0021192678519796324,0.00020668743860474207,0.09752775630115512,0.26672448385964453,0.369102487137254,1.0,tdvp_win
sparse_long_range_n16_d4_s2_small,sparse_long_range,16,4,2,small,64,padded4,0.0021192678519796324,0.0003013936733255761,0.14221594171970323,0.3592923559466133,0.006776642711785542,0.53125,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,8,unpadded,0.04883238344410152,0.0049897787201469285,0.10218175661769066,0.07477037784292002,4.802057923868191,1.0,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,8,padded4,0.04883238344410152,0.004401372585757761,0.0901322498582527,0.07847083909878941,2.1889974071878546,1.0,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,16,unpadded,0.055554018961480885,0.004567957898956364,0.08222551643155859,0.0770041856557127,1.4642602751865317,1.0,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,16,padded4,0.055554018961480885,0.004697301478066274,0.08455376525185712,0.07440680828463825,1.3959421842246627,1.0,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,24,unpadded,0.041192087197592105,0.004968648623131062,0.12062143390057463,0.08598794460119194,1.5558119836729816,1.0,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,24,padded4,0.041192087197592105,0.004905786995679913,0.11909537315134355,0.08871762704554742,1.1982697489149718,1.0,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,32,unpadded,0.05379955712355101,0.003445057252654371,0.0640350485551912,0.07063783488957218,2.718117199340973,1.0,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,32,padded4,0.05379955712355101,0.005234170879936994,0.0972902224439634,0.07307077414458363,1.1591302417799034,1.0,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,48,unpadded,0.03043574509628381,0.003570091308319494,0.11729929058826953,0.15160620507227274,0.10841727598574659,1.0,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,48,padded4,0.03043574509628381,0.005168811951463546,0.1698270219806334,0.15545338168093492,0.08770364881366131,0.9791666666666666,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,64,unpadded,0.020305154779246538,0.0035698701188018444,0.175811027180671,0.24839257803121195,0.07909684626083797,0.921875,tdvp_win
sparse_long_range_n16_d4_s2_medium,sparse_long_range,16,4,2,medium,64,padded4,0.020305154779246538,0.005168811951463546,0.25455663882683016,0.25469534305866715,0.03707091127212654,0.734375,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,8,unpadded,0.030798656556127523,0.002716549922544531,0.08820352009815383,0.04268197033683118,11.691548923127138,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,8,padded4,0.030798656556127523,0.0025952002846684323,0.08426342493020547,0.042333123277343045,12.53257633085919,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,16,unpadded,0.05075480786598887,0.002835454711725105,0.0558657362906729,0.03696191314113024,1.4006935165183456,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,16,padded4,0.05075480786598887,0.0027895210228710797,0.0549607247107787,0.037983295349190566,1.383615704196622,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,24,unpadded,0.059903144103875615,0.002339496535767925,0.03905465348715418,0.03659678165329836,1.3657686670295157,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,24,padded4,0.059903144103875615,0.0025316022012718807,0.042261591426352045,0.03897226429172263,1.4747454660570216,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,32,unpadded,0.03406935733781532,0.0025056507906043705,0.0735455842550696,0.05094359489223167,7.784657911071498,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,32,padded4,0.03406935733781532,0.0023528653486054965,0.06906104289774587,0.053856689032752945,6.903744560670101,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,48,unpadded,0.04280301723325109,0.002262387132557712,0.0528557863159282,0.04755129012541111,0.558256858320392,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,48,padded4,0.04280301723325109,0.0021428442949306997,0.05006292624777986,0.04764472031441163,0.5410592316678581,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,64,unpadded,0.020113376433236418,0.002234799477204273,0.11111011045919525,0.07643046839122522,0.5372434172979172,1.0,tdvp_win
sparse_long_range_n16_d8_s0_small,sparse_long_range,16,8,0,small,64,padded4,0.020113376433236418,0.002111390578342653,0.10497444749523399,0.07623846779026346,0.5869784445833642,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,8,unpadded,0.04044277840414248,0.009319874732540562,0.2304459559975717,0.1235674920656441,2.1841404047539075,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,8,padded4,0.04044277840414248,0.011549741602475993,0.2855822982056291,0.13169214455390885,2.173201555632395,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,16,unpadded,0.04096375883454676,0.009679661015356405,0.2362981642981715,0.12925695552665795,1.8483528805301457,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,16,padded4,0.04096375883454676,0.00874287909963987,0.2134296106700679,0.13457178121125166,1.8845474423079,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,24,unpadded,0.04803904151690269,0.011289134513837945,0.23499916229314916,0.13142975750915725,1.6931926079855177,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,24,padded4,0.04803904151690269,0.008851815666064215,0.18426295335117532,0.13874064705990116,1.5884391942517204,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,32,unpadded,0.03649541212866253,0.00911575339764982,0.2497780643088162,0.11436883029285816,10.264076267817652,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,32,padded4,0.03649541212866253,0.01047948315668039,0.28714522032894324,0.1526027333265038,8.147093068569792,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,48,unpadded,0.03536476714734611,0.008838235481138742,0.24991640533965714,0.14010148471819445,0.8993995589221111,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,48,padded4,0.03536476714734611,0.0073423821564613774,0.20761856357966643,0.14507687397016714,0.6581961672945038,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,64,unpadded,0.02666679669328392,0.007940294711357399,0.2977595998006456,0.14392492882281543,0.9467112296781973,1.0,tdvp_win
sparse_long_range_n16_d8_s0_medium,sparse_long_range,16,8,0,medium,64,padded4,0.02666679669328392,0.008128601287771367,0.3048210619844929,0.14674310310699895,0.8509920153042798,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,8,unpadded,0.01885391118441503,0.0022651326318763997,0.1201412592708508,0.04044401000768396,12.99468962976323,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,8,padded4,0.01885391118441503,0.0022782295044049858,0.12083590943656349,0.04051291482940267,12.522256997212924,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,16,unpadded,0.023716534305481058,0.0021194845784785177,0.08936738189393423,0.03765765453442217,1.871879463423654,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,16,padded4,0.023716534305481058,0.0021311391747251157,0.08985879417603584,0.03705294496910684,1.8552182188931612,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,24,unpadded,0.06569226683460856,0.002095142562113822,0.03189329068806073,0.02235294937842164,1.3515808649257055,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,24,padded4,0.06569226683460856,0.002116196999535267,0.032213791691237455,0.022259528804654597,1.3131626266021972,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,32,unpadded,0.045057755341307376,0.0020942703207252476,0.04647968601323763,0.024842766514602377,1.6772852825307487,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,32,padded4,0.045057755341307376,0.0021070480717312427,0.04676327206649761,0.025556496238763524,1.5830852918917337,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,48,unpadded,0.03563598164435649,0.0011175459251165879,0.031360043235782974,0.031045809443574806,0.34817318982451567,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,48,padded4,0.03563598164435649,0.0020150695753410938,0.056545925841226585,0.03566411145770907,0.40313869825799464,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,64,unpadded,0.03486031608310283,0.0011245344698769379,0.032258298151863624,0.032953639228488714,0.4012159228040216,1.0,tdvp_win
sparse_long_range_n16_d8_s1_small,sparse_long_range,16,8,1,small,64,padded4,0.03486031608310283,0.0009721581351948104,0.027887243847052375,0.03269397708619086,0.5008791389881136,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,8,unpadded,0.04179317796933024,0.003875258496204227,0.09272466666804018,0.1372425279075641,2.0094240843896727,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,8,padded4,0.04179317796933024,0.008140033490741223,0.19476943095150015,0.1659822943029471,2.1719864470937718,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,16,unpadded,0.03420087145798336,0.0032863022386618417,0.09608826028597392,0.14457749855674457,1.847996501443798,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,16,padded4,0.03420087145798336,0.0029603451885280227,0.0865575952403693,0.14255695493884565,3.0647045593811666,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,24,unpadded,0.05285677996128805,0.00277935168754717,0.052582690235439024,0.13486119698560994,1.5857794527525417,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,24,padded4,0.05285677996128805,0.0034023291320431238,0.06436883091506836,0.14043901369590997,1.5928961752842663,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,32,unpadded,0.03662508245131845,0.0027020093803874594,0.0737748340629385,0.15009179609198375,10.871911387722285,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,32,padded4,0.03662508245131845,0.0029185127820263337,0.07968617643129078,0.1470007286874823,10.198767878984151,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,48,unpadded,0.050286191607930714,0.0019661927668632663,0.03910005319538207,0.12343254768862687,0.60639592764785,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,48,padded4,0.050286191607930714,0.0021700877786744125,0.04315474505594026,0.12149425032737911,0.6244200753938653,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,64,unpadded,0.030778405842167178,0.0022607751912116203,0.07345329068714476,0.1628279336566147,0.7601834360371089,1.0,tdvp_win
sparse_long_range_n16_d8_s1_medium,sparse_long_range,16,8,1,medium,64,padded4,0.030778405842167178,0.002115345335463785,0.06872822934077077,0.15043122122173896,0.8185648731740136,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,8,unpadded,0.014567265432288362,0.0018134376324736422,0.12448716891326463,0.03975354644775085,1.6555734599702172,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,8,padded4,0.014567265432288362,0.0015330135850696565,0.10523688143086415,0.03769737831318501,1.7188201207043625,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,16,unpadded,0.05675148623578458,0.001504670483810963,0.02651332297377253,0.03501005496131082,1.7838058334283646,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,16,padded4,0.05675148623578458,0.001787473470251001,0.03149650500472553,0.035003367374008054,2.0756605357121187,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,24,unpadded,0.046289617478230786,0.0016393971478041124,0.035416087604852056,0.0329908080437192,1.539473281306768,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,24,padded4,0.046289617478230786,0.0012773266813111014,0.027594237129131737,0.04112401797672102,1.5005931080491066,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,32,unpadded,0.05028815405815087,0.0014447477917379989,0.02872938605118335,0.03512583163541568,9.015783898853382,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,32,padded4,0.05028815405815087,0.00091830861850462,0.018260933130349762,0.03563763209464044,9.462363049978837,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,48,unpadded,0.0479338814056823,0.0010091576062725858,0.021053116849263864,0.033047185795032456,0.6572751121065197,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,48,padded4,0.0479338814056823,0.0009763421230073202,0.020368517932945446,0.03692721681081267,0.5294531798302018,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,64,unpadded,0.017589468005427013,0.0009552363916615455,0.05430729294182286,0.08036698762291887,0.6933030756553905,1.0,tdvp_win
sparse_long_range_n16_d8_s2_small,sparse_long_range,16,8,2,small,64,padded4,0.017589468005427013,0.00078069164177733,0.04438403944544867,0.08684346107202841,0.7592199615539256,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,8,unpadded,0.021273250089208384,0.00846989249092799,0.3981475541071482,0.12073992115804913,8.344175505331723,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,8,padded4,0.021273250089208384,0.004115773303577367,0.19347176789245005,0.11624945679814017,2.4918744061769935,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,16,unpadded,0.039987570076037475,0.00628632263025558,0.15720691750716442,0.14532942228731643,3.0389992524542553,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,16,padded4,0.039987570076037475,0.004569824691121035,0.11428112992190788,0.11406634690363424,2.1470705145832705,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,24,unpadded,0.04270849096635566,0.005106421594392728,0.1195645521265408,0.13465280217536182,1.828836376213219,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,24,padded4,0.04270849096635566,0.00669448808540567,0.1567484107710424,0.10523042337880881,2.0413168312125425,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,32,unpadded,0.03573057176330713,0.004874502365016819,0.13642385566364212,0.09760125146165255,15.805767651860945,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,32,padded4,0.03573057176330713,0.004308456172080648,0.1205817863934979,0.08658194726569655,16.867653072767034,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,48,unpadded,0.028081023754984027,0.005108867947590992,0.1819331087131121,0.12023738616387186,1.2062606340012982,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,48,padded4,0.028081023754984027,0.0033420239259585164,0.11901360702226355,0.1062650946206935,1.259263530174388,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,64,unpadded,0.029057567900628713,0.004664215991221748,0.16051639308466795,0.11149647989426606,1.4784181136228072,1.0,tdvp_win
sparse_long_range_n16_d8_s2_medium,sparse_long_range,16,8,2,medium,64,padded4,0.029057567900628713,0.0034604019074819608,0.1190878025069362,0.09027028613511223,1.4002940617532604,1.0,tdvp_win
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,16,unpadded,0.0028204400457649673,0.0010324883835282704,0.3660735086635164,0.4059364282353003,1.919781274733268,1.0,tdvp_win
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,16,padded4,0.0028204400457649673,0.0010324883835282704,0.3660735086635164,0.4059364282353003,1.8554178960638577,1.0,tdvp_win
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,32,unpadded,3.2551535779053726e-05,0.0008656901052058369,26.594447373598005,91.62544877679431,7.361705130059315,1.0,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,32,padded4,3.2551535779053726e-05,0.0008656901052058369,26.594447373598005,91.62544877679431,7.545065760420237,1.0,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,64,unpadded,1.0715570442176154e-07,0.0008530685900197151,7961.018917500309,6637219.073706572,7.173222992922734,0.8125,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.005_s0,heisenberg_floquet_2d,12,2,0,floquet,64,padded4,1.0715570442176154e-07,0.0008530685900197151,7961.018917500309,6637219.073706572,4.333046132602953,0.8125,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,16,unpadded,0.0016653244516187445,0.0006950350450305088,0.41735713683595665,0.5823208737023464,2.2239741792138688,1.0,tdvp_win
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,16,padded4,0.0016653244516187445,0.0006950350450305088,0.41735713683595665,0.5823208737023464,7.574279308278436,1.0,tdvp_win
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,32,unpadded,3.2781525458608014e-06,0.0005292360105711202,161.44337493975576,234.8750279816605,11.922204836626271,1.0,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,32,padded4,3.2781525458608014e-06,0.0005292360105711202,161.44337493975576,234.8750279816605,5.174830885143061,1.0,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,64,unpadded,8.145219861963563e-08,0.0004969821110232536,6101.518675315984,12017037.364765212,3.338168308765934,0.8360655737704918,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.005_s1,heisenberg_floquet_2d,12,2,1,floquet,64,padded4,8.145219861963563e-08,0.0004969821110232536,6101.518675315984,12017037.364765212,2.934461514475752,0.8360655737704918,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,16,unpadded,0.005436701313807143,0.004545393824085113,0.83605730050712,0.8884999962027569,2.3648877193474647,1.0,similar
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,16,padded4,0.005436701313807143,0.004545393824085113,0.83605730050712,0.8884999962027569,2.730573981486383,1.0,similar
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,32,unpadded,0.0002655076785744226,0.004025157449834695,15.160229909156586,31.732282058255016,10.97760114926375,1.0,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,32,padded4,0.0002655076785744226,0.004025157449834695,15.160229909156586,31.732282058255016,11.42564859353312,1.0,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,64,unpadded,8.36501701731066e-08,0.004120431234910796,49257.89423241972,65563111.65922101,4.274792241835564,0.953125,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.01_s0,heisenberg_floquet_2d,12,2,0,floquet,64,padded4,8.36501701731066e-08,0.004120431234910796,49257.89423241972,65563111.65922101,5.336036641633163,0.953125,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,16,unpadded,0.007676544889779432,0.0030713190896304817,0.4000913345429195,0.5234170545159005,2.5313422329491875,1.0,tdvp_win
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,16,padded4,0.007676544889779432,0.0030713190896304817,0.4000913345429195,0.5234170545159005,11.06354150047515,1.0,tdvp_win
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,32,unpadded,0.00025430754810540086,0.004102924272385201,16.133710159026403,99.39540936394724,10.774846890221346,1.0,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,32,padded4,0.00025430754810540086,0.004102924272385201,16.133710159026403,99.39540936394724,11.562605387462462,1.0,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,64,unpadded,4.56061341509224e-08,0.00279669421831499,61322.764368933604,76820007.70783837,2.936874902322203,0.96875,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.01_s1,heisenberg_floquet_2d,12,2,1,floquet,64,padded4,4.56061341509224e-08,0.00279669421831499,61322.764368933604,76820007.70783837,3.1780670170004264,0.96875,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,12,2,0,floquet,16,unpadded,0.02338085525706035,0.01924623612561668,0.8231621946252315,0.6744286287197595,4.0494527358181225,1.0,similar
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,12,2,0,floquet,16,padded4,0.02338085525706035,0.01924623612561668,0.8231621946252315,0.6744286287197595,2.6275802780658264,1.0,similar
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,12,2,0,floquet,32,unpadded,0.001474189684458403,0.018030373360758373,12.23070107655955,23.414377914251702,10.668033252603978,1.0,tebd_win
heisenberg_floquet_2d_3x4_c2_J0.02_s0,heisenberg_floquet_2d,12,2,0,floquet,32,padded4,0.001474189684458403,0.018030373360758373,12.23070107655955,23.414377914251702,11.573588012235717,1.0,tebd_win
